id,name,max_phase,structure,inchi_key
122901,MIGLUSTAT,4,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,UQRORFVVSGFNRO-UTINFBMNSA-N
195734,MAXACALCITOL,3,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,DTXXSJZBSTYZKE-ZDQKKZTESA-N
63252,CALCITRIOL,4,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,GMRQFYUYWCNGIN-NKMMMXOESA-N
40940,ADENOSINE PHOSPHATE,4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,UDMBCSSLTHHNCD-KQYNXXCUSA-N
1376117,TOSEDOSTAT,2,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,FWFGIHPGRQZWIW-SQNIBIBYSA-N
40702,UBENIMEX,2,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,VGGGPCQERPFHOB-RDBSUJKOSA-N
897136,TANSHINONE IIA SULFONATE,2,Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C.[Na+],AZEZEAABTDXEHR-UHFFFAOYSA-M
2096422,UPRIFOSBUVIR,2,CC(C)OC(=O)[C@@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1,SFPFZQKYPOWCSI-KHFYHRBSSA-N
387585,ENOXOLONE,2,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,MPDGHEJMBKOTSU-YKLVYJNSSA-N
598444,CAMOSTAT,3,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,XASIMHXSUQUHLV-UHFFFAOYSA-N
598323,DELAPRIL,3,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,WOUOLAUOZXOLJQ-MBSDFSHPSA-N
333370,COCAINE,4,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,ZPUCINDJVBIVPJ-LJISPDSOSA-N
454141,QUINAPRIL,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,JSDRRTOADPPCHY-HSQYWUDLSA-N
318924,BENZOIN,4,O=C(c1ccccc1)C(O)c1ccccc1,ISAOCJYIOMOJEB-UHFFFAOYSA-N
598402,CLOPIDOGREL,4,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N
9372,DONEPEZIL,4,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,ADEBPBSSDYVVLD-UHFFFAOYSA-N
472505,DIACETYLMORPHINE,4,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,GVGLGOZIDCSQPN-PVHGPHFFSA-N
61706,BENAZEPRIL,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,XPCFTKFZXHTYIP-PMACEKPBSA-N
164680,IMIDAPRIL,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,KLZWOWYOHUKJIG-BPUTZDHNSA-N
708075,SOFOSBUVIR,4,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,TTZHDVOVKQGIBA-IQWMDFIBSA-N
57397,DEXMETHYLPHENIDATE,4,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,DUGOZIWVEXMGBE-CHWSQXEVSA-N
15217,VALPROIC ACID,4,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N
22528,MEPERIDINE,4,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N
453655,CILAZAPRIL,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,HHHKFGXWKKUNCY-FHWLQOOXSA-N
9333,TACRINE,4,Nc1c2c(nc3ccccc13)CCCC2,YLJREFDVOIBQDA-UHFFFAOYSA-N
5985,IRINOTECAN,4,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,UWKQSNNFCGGAFS-XIFFEERXSA-N
228121,OSELTAMIVIR,4,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,VSZGPKBBMSAYNT-RRFJBIMHSA-N
10909,GAMMA-AMINOBUTYRIC ACID,1,NCCCC(=O)O,BTCSSZJGUNDROE-UHFFFAOYSA-N
248613,CPP-115,1,N[C@H]1C[C@@H](C(=O)O)CC1=C(F)F,CBSRETZPFOBWNG-UCORVYFPSA-N
141484,VIGABATRIN,4,C=CC(N)CCC(=O)O,PJDFLNIOAUIZSL-UHFFFAOYSA-N
441255,DELANZOMIB,1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,SJFBTAPEPRWNKH-CCKFTAQKSA-N
700566,FALDAPREVIR,3,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,LLGDPTDZOVKFDU-XUHJSTDZSA-N
187372,BORTEZOMIB,4,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N
1823083,ETRASIMOD,3,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,MVGWUTBTXDYMND-QGZVFWFLSA-N
144940,FINGOLIMOD,4,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N
1525737,SIPONIMOD,4,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,KIHYPELVXPAIDH-HNSNBQBZSA-N
2039218,OZANIMOD,4,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,XRVDGNKRPOAQTN-FQEVSTJZSA-N
10550,HYMECROMONE,1,Cc1cc(=O)oc2cc(O)ccc12,HSHNITRMYYLLCV-UHFFFAOYSA-N
88882,EPALRESTAT,2,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,CHNUOJQWGUIOLD-NFZZJPOKSA-N
3666,QUERCETIN,3,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,REFJWTPEDVJJIY-UHFFFAOYSA-N
1256,COUMARIN,4,O=c1ccc2ccccc2o1,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
2084,TOLRESTAT,4,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,LUBHDINQXIHVLS-UHFFFAOYSA-N
1926781,TAK-901,1,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,WKDACQVEJIVHMZ-UHFFFAOYSA-N
1926809,AT-13148,1,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,IIRWNGPLJQXWFJ-KRWDZBQOSA-N
1926813,RAVOXERTINIB,1,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,RZUOCXOYPYGSKL-GOSISDBHSA-N
1797534,MLN-2480,1,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,VWMJHAFYPMOMGF-ZCFIWIBFSA-N
1060577,AC-480,1,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,LUJZZYWHBDHDQX-QFIPXVFZSA-N
1037736,TAK-285,1,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,ZYQXEVJIFYIBHZ-UHFFFAOYSA-N
1405757,JNJ-38877605,1,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,JRWCBEOAFGHNNU-UHFFFAOYSA-N
1671735,MK-5108,1,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,LCVIRAZGMYMNNT-UHFFFAOYSA-N
1038036,TAK-733,1,Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,RCLQNICOARASSR-SECBINFHSA-N
1037777,RO-4987655,1,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,FIMYFEGKMOCQKT-UHFFFAOYSA-N
1037718,MUBRITINIB,1,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,ZTFBIUXIQYRUNT-MDWZMJQESA-N
1037721,OSI-930,1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,FGTCROZDHDSNIO-UHFFFAOYSA-N
1624674,PF-03758309,1,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,AYCPARAPKDAOEN-LJQANCHMSA-N
75258,PD-0166285,1,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,IFPPYSWJNWHOLQ-UHFFFAOYSA-N
574917,Y-39983,1,C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,JTVBXQAYBIJXRP-SNVBAGLBSA-N
1441421,TAK-593,1,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,DZFZXPPHBWCXPQ-UHFFFAOYSA-N
1517937,MK-8033,1,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,VMJFTOSOFDEKTM-UHFFFAOYSA-N
562391,AEW-541,1,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,USVCWSAJUAARAL-MEMLXQNLSA-N
250604,CEP-5214,1,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,MLIFNJABMANKEU-UHFFFAOYSA-N
452952,AZD-5438,1,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,WJRRGYBTGDJBFX-UHFFFAOYSA-N
1348359,AZD-7762,1,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,IAYGCINLNONXHY-LBPRGKRZSA-N
1276066,ZOTIRACICLIB,1,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,VXBAJLGYBMTJCY-NSCUHMNNSA-N
1342038,CEP-32496,1,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,DKNUPRMJNUQNHR-UHFFFAOYSA-N
1162276,AZD-8055,1,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,KVLFRAWTRWDEDF-IRXDYDNUSA-N
1412359,AMG-900,1,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,IVUGFMLRJOCGAS-UHFFFAOYSA-N
1428626,AZD-6482,1,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,IRTDIKMSKMREGO-OAHLLOKOSA-N
1671912,AZD-8330,1,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,RWEVIPRMPFNTLO-UHFFFAOYSA-N
1927209,ASP-3026,1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,MGGBYMDAPCCKCT-UHFFFAOYSA-N
603809,CUDC-101,1,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,PLIVFNIUGLLCEK-UHFFFAOYSA-N
1926815,GSK-1059615,1,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,QDITZBLZQQZVEE-YBEGLDIGSA-N
1281325,SGI-1776,1,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,MHXGEROHKGDZGO-UHFFFAOYSA-N
1322310,PF-04217903,1,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,PDMUGYOXRHVNMO-UHFFFAOYSA-N
431685,WHI-P131,1,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,HOZUXBLMYUPGPZ-UHFFFAOYSA-N
692957,PHA-793887,1,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,HUXYBQXJVXOMKX-UHFFFAOYSA-N
699312,OMIPALISIB,1,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CGBJSGAELGCMKE-UHFFFAOYSA-N
622556,GSK-1070916,1,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,QTBWCSQGBMPECM-UHFFFAOYSA-N
1926925,LY-2584702,1,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,FYXRSVDHGLUMHB-UHFFFAOYSA-N
1926932,RGB-286638,1,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,XLSYZSRXVVCHLS-UHFFFAOYSA-N
1926934,XL-228,1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,ALKJNCZNEOTEMP-UHFFFAOYSA-N
1926986,PF-00477736,1,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,YFNWWNRZJGMDBR-UHFFFAOYSA-N
1927177,XL-019,1,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,ISOCDPQFIXDIMS-UHFFFAOYSA-N
619385,VX-702,2,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,FYSRKRZDBHOFAY-UHFFFAOYSA-N
1117804,REBASTINIB,2,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,WVXNSAVVKYZVOE-UHFFFAOYSA-N
1926793,BMS-863233,2,O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,JJWLXRKVUJDJKG-UHFFFAOYSA-N
1844006,RIPASUDIL,2,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,QSKQVZWVLOIIEV-NSHDSACASA-N
699032,REFAMETINIB,2,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,RDSACQWTXKSHJT-NSHDSACASA-N
520121,ENMD-2076,2,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,BLQYVHBZHAISJM-CMDGGOBGSA-N
619384,PAMAPIMOD,2,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,JYYLVUFNAHSSFE-UHFFFAOYSA-N
1724959,BGT-226,2,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,BMMXYEBLEBULND-UHFFFAOYSA-N
311715,LY-2090314,2,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,HRJWTAWVFDCTGO-UHFFFAOYSA-N
1037724,CC-401,2,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1,XDJCLCLBSGGNKS-UHFFFAOYSA-N
596528,GEDATOLISIB,2,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,DWZAEMINVBZMHQ-UHFFFAOYSA-N
1677842,GSK-2636771,2,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,XTKLTGBKIDQGQL-UHFFFAOYSA-N
1619524,OSI-027,2,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,JROFGZPOBKIAEW-HAQNSBGRSA-N
341327,BAFETINIB,2,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
1592331,DECERNOTINIB,2,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,ASUGUQWIHMTFJL-QGZVFWFLSA-N
1592335,RABUSERTIB,2,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,SYYBDNPGDKKJDU-ZDUSSCGKSA-N
1592343,GOLVATINIB,2,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,UQRCJCNVNUFYDX-UHFFFAOYSA-N
1626767,UPROSERTIB,2,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N
1380102,PIMASERTIB,2,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,VIUAUNHCRHHYNE-JTQLQIEISA-N
1563660,SCH-900776,2,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,GMIZZEXBPRLVIV-SECBINFHSA-N
1572454,SAPITINIB,2,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,DFJSJLGUIXFDJP-UHFFFAOYSA-N
1525993,VISTUSERTIB,2,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,JUSFANSTBFGBAF-IRXDYDNUSA-N
1540483,GALUNISERTIB,2,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,IVRXNBXKWIJUQB-UHFFFAOYSA-N
570962,BMS-754807,2,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,LQVXSNNAFNGRAH-QHCPKHFHSA-N
559790,MILCICLIB,2,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,RXZMYLDMFYNEIM-UHFFFAOYSA-N
486594,AMG-208,2,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,HEAIZQNMNCHNFD-UHFFFAOYSA-N
497877,TALMAPIMOD,2,C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1,ZMELOYOKMZBMRB-DLBZAZTESA-N
1449226,AFURESERTIB,2,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,AFJRDFWMXUECEW-LBPRGKRZSA-N
1450297,LUCITANIB,2,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,CUDVHEFYRIWYQD-UHFFFAOYSA-N
2116850,FGFR INHIBITOR DEBIO 1347,2,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1,BEMNJULZEQTDJY-UHFFFAOYSA-N
452471,TRICIRIBINE PHOSPHATE,2,CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,URLYINUFLXOMHP-HTVVRFAVSA-N
696704,PF-04691502,2,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,XDLYKKIQACFMJG-WKILWMFISA-N
586744,AEE-788,2,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,OONFNUWBHFSNBT-HXUWFJFHSA-N
619399,PH-797804,2,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,KCAJXIDMCNPGHZ-UHFFFAOYSA-N
568337,UCN-01,2,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,PBCZSGKMGDDXIJ-KRUBCLEUSA-N
1363819,TELATINIB,2,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,QFCXANHHBCGMAS-UHFFFAOYSA-N
1376112,VARLITINIB,2,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,UWXSAYUXVSFDBQ-CYBMUJFWSA-N
1376121,AMUVATINIB,2,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,FOFDIMHVKGYHRU-UHFFFAOYSA-N
1265685,APITOLISIB,2,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,YOVVNQKCSKSHKT-HNNXBMFYSA-N
1297331,ADAVOSERTIB,2,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,BKWJAKQVGHWELA-UHFFFAOYSA-N
30847,AXL-1717,2,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-HAEOHBJNSA-N
494066,AT-9283,2,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,LOLPPWBBNUVNQZ-UHFFFAOYSA-N
1172876,MK-2461,2,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,JGEBLDKNWBUGRZ-HXUWFJFHSA-N
1673970,AZD-4547,2,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,VRQMAABPASPXMW-UHFFFAOYSA-N
441100,SONOLISIB,2,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,QIUASFSNWYMDFS-NILGECQDSA-N
1279264,TANZISERTIB,2,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,IBGLGMOPHJQDJB-IHRRRGAJSA-N
442167,TG100-801,2,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,JMGXJHWTVBGOKG-UHFFFAOYSA-N
692515,SILMITASERTIB,2,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,MUOKSQABCJCOPU-UHFFFAOYSA-N
693474,AZD-1480,2,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,PDOQBOJDRPLBQU-QMMMGPOBSA-N
1927003,POZIOTINIB,2,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,LPFWVDIFUFFKJU-UHFFFAOYSA-N
1951262,ULIXERTINIB,2,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,KSERXGMCDHOLSS-LJQANCHMSA-N
436278,DANUSERTIB,2,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,XKFTZKGMDDZMJI-HSZRJFAPSA-N
453228,MIRDAMETINIB,2,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,SUDAHWBOROXANE-SECBINFHSA-N
1066449,SAR-407899,2,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,IPEXHQGMTHOKQV-UHFFFAOYSA-N
616367,MK-2206,2,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,ULDXWLCXEDXJGE-UHFFFAOYSA-N
1927006,TIDEGLUSIB,2,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,PMJIHLSCWIDGMD-UHFFFAOYSA-N
1927156,MERESTINIB,2,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,QHADVLVFMKEIIP-UHFFFAOYSA-N
1927215,VOXTALISIB,2,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,RGHYDLZMTYDBDT-UHFFFAOYSA-N
1927245,BMS-690514,2,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,CSGQVNMSRKWUSH-IAGOWNOFSA-N
1927064,BMS-911543,2,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,JCINBYQJBYJGDM-UHFFFAOYSA-N
1926832,TESEVATINIB,3,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,HVXKQKFEHMGHSL-QKDCVEJESA-N
